id,categoryId,categoryCode,categoryName,code,name,subCategory,description,energyType,usageType,status,createdAt,updatedAt
06a77c57-12d9-458d-aae7-b6aa91eb7506,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,PRIVATE_SERVICE_VEHICLE_ELECTRIC,Private Service Vehicle,SERVICE_VEHICLE,Passenger vehicle operated for a private organization's own transport requirements.,ELECTRIC,STAFF_TRANSPORT,ACTIVE,2026-09-13 10:27:58.738,2026-09-14 05:55:00.459
46a65e5d-84cd-43e0-9a40-9fe6610edb91,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,QUADRICYCLE_COMMERCIAL_CNG,Quadricycle Commercial,QUADRICYCLE,Commercial quadricycle used for passenger or light commercial mobility.,CNG,PASSENGER,ACTIVE,2026-09-13 10:27:58.646,2026-09-14 05:55:00.35
c119e6fb-3a1c-4f0d-943f-31132c5048ea,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,QUADRICYCLE_COMMERCIAL_ELECTRIC,Quadricycle Commercial,QUADRICYCLE,Commercial quadricycle used for passenger or light commercial mobility.,ELECTRIC,PASSENGER,ACTIVE,2026-09-13 10:27:58.696,2026-09-14 05:55:00.408
7ee70825-0cf6-4050-b248-cde08f06243e,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,QUADRICYCLE_COMMERCIAL_PETROL,Quadricycle Commercial,QUADRICYCLE,Commercial quadricycle used for passenger or light commercial mobility.,PETROL,PASSENGER,ACTIVE,2026-09-13 10:27:58.657,2026-09-14 05:55:00.354
92fd8315-2e67-4dec-91b3-248e12797852,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,QUADRICYCLE_PRIVATE_CNG,Quadricycle Private,QUADRICYCLE,Four-wheeled light quadricycle for private use.,CNG,PRIVATE,ACTIVE,2026-09-13 10:27:58.603,2026-09-14 05:55:00.436
4ce6fbbf-11a3-4113-a6eb-590763e130f6,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,QUADRICYCLE_PRIVATE_ELECTRIC,Quadricycle Private,QUADRICYCLE,Four-wheeled light quadricycle for private use.,ELECTRIC,PRIVATE,ACTIVE,2026-09-13 10:27:58.625,2026-09-14 05:55:00.448
91c40f56-4092-4313-8461-d818675b0810,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,QUADRICYCLE_PRIVATE_PETROL,Quadricycle Private,QUADRICYCLE,Four-wheeled light quadricycle for private use.,PETROL,PRIVATE,ACTIVE,2026-09-13 10:27:58.586,2026-09-14 05:55:00.429
a7a215c0-b34c-46df-b97c-258384f734c6,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SEDAN_CNG,Sedan,PASSENGER_CAR,Passenger car with a separate boot/trunk compartment.,CNG,PRIVATE,ACTIVE,2026-09-13 10:27:58.762,2026-09-14 05:55:00.341
aac640ed-385b-43f1-8a75-2315b2e476f6,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SEDAN_DIESEL,Sedan,PASSENGER_CAR,Passenger car with a separate boot/trunk compartment.,DIESEL,PRIVATE,ACTIVE,2026-09-13 10:27:58.738,2026-09-14 05:55:00.337
9e95e95e-3a65-4705-93e1-f45d1eb8c1c2,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SEDAN_ELECTRIC,Sedan,PASSENGER_CAR,Passenger car with a separate boot/trunk compartment.,ELECTRIC,PRIVATE,ACTIVE,2026-09-13 10:27:58.823,2026-09-14 05:55:00.387
a299b8f7-e29a-4566-8144-61093756425c,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SEDAN_HYBRID,Sedan,PASSENGER_CAR,Passenger car with a separate boot/trunk compartment.,HYBRID,PRIVATE,ACTIVE,2026-09-13 10:27:58.503,2026-09-14 05:55:00.392
08fe079b-161c-4833-8e57-20162111bd46,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SEDAN_PETROL,Sedan,PASSENGER_CAR,Passenger car with a separate boot/trunk compartment.,PETROL,PRIVATE,ACTIVE,2026-09-13 10:27:58.732,2026-09-14 05:55:00.465
dcf2f3ce-8cb0-4b94-a671-6e1ed9acfe0d,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,STATION_WAGON_DIESEL,Station Wagon,PASSENGER_CAR,Passenger car with extended rear cargo area and wagon body style.,DIESEL,PRIVATE,ACTIVE,2026-09-13 10:27:58.543,2026-09-14 05:55:00.417
38b739d3-2939-45dd-8bbd-210f341a6206,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,STATION_WAGON_PETROL,Station Wagon,PASSENGER_CAR,Passenger car with extended rear cargo area and wagon body style.,PETROL,PRIVATE,ACTIVE,2026-09-13 10:27:58.531,2026-09-14 05:55:00.412
cf684543-c288-4608-857a-1d39142073cd,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SUV_CNG,SUV,PASSENGER_CAR,"Sport utility vehicle for personal, fleet and mixed-road use.",CNG,PRIVATE,ACTIVE,2026-09-13 10:27:58.604,2026-09-14 05:55:00.418
6674627e-ae02-4172-913a-4fd9918e4e3b,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SUV_DIESEL,SUV,PASSENGER_CAR,"Sport utility vehicle for personal, fleet and mixed-road use.",DIESEL,PRIVATE,ACTIVE,2026-09-13 10:27:58.592,2026-09-14 05:55:00.41
f03e57a0-f0e3-4020-baaa-7ad3108a5f52,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SUV_ELECTRIC,SUV,PASSENGER_CAR,"Sport utility vehicle for personal, fleet and mixed-road use.",ELECTRIC,PRIVATE,ACTIVE,2026-09-13 10:27:58.613,2026-09-14 05:55:00.427
4591a0a5-8c00-40a9-8324-bd9a88f8ccb0,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SUV_HYBRID,SUV,PASSENGER_CAR,"Sport utility vehicle for personal, fleet and mixed-road use.",HYBRID,PRIVATE,ACTIVE,2026-09-13 10:27:58.625,2026-09-14 05:55:00.431
38cea92c-1bd1-4ae5-9145-4e7df227e1b8,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,SUV_PETROL,SUV,PASSENGER_CAR,"Sport utility vehicle for personal, fleet and mixed-road use.",PETROL,PRIVATE,ACTIVE,2026-09-13 10:27:58.503,2026-09-14 05:55:00.399
ac07ecb7-4a0c-47a6-b8f3-993fea6154bf,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,VAN_CNG,Van,VAN,"Four-wheeled enclosed vehicle for passengers, goods or mixed utility.",CNG,PRIVATE,ACTIVE,2026-09-13 10:27:58.666,2026-09-14 05:55:00.343
8ef903f6-151b-403e-87d3-b10c5458b9cd,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,VAN_DIESEL,Van,VAN,"Four-wheeled enclosed vehicle for passengers, goods or mixed utility.",DIESEL,PRIVATE,ACTIVE,2026-09-13 10:27:58.655,2026-09-14 05:55:00.434
fe5219ee-c979-4592-aa26-48665c8bd342,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,VAN_ELECTRIC,Van,VAN,"Four-wheeled enclosed vehicle for passengers, goods or mixed utility.",ELECTRIC,PRIVATE,ACTIVE,2026-09-13 10:27:58.736,2026-09-14 05:55:00.347
cbc0c459-dd78-40c8-9e93-ad9b656aa965,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,VAN_PETROL,Van,VAN,"Four-wheeled enclosed vehicle for passengers, goods or mixed utility.",PETROL,PRIVATE,ACTIVE,2026-09-13 10:27:58.625,2026-09-14 05:55:00.427
f40dd9b7-7432-4386-bcd2-f38364bc2b2f,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,VINTAGE_MOTOR_VEHICLE_DIESEL,Vintage Motor Vehicle,VINTAGE,Vintage motor vehicle recognized under applicable Indian registration rules.,DIESEL,PRIVATE,ACTIVE,2026-09-13 10:27:58.654,2026-09-14 05:55:00.432
047cecac-9868-43a2-ae0d-a36eea967bf2,4359f4cf-32a5-49f8-ac3d-a248f9fcadf3,4W,Four Wheeler,VINTAGE_MOTOR_VEHICLE_PETROL,Vintage Motor Vehicle,VINTAGE,Vintage motor vehicle recognized under applicable Indian registration rules.,PETROL,PRIVATE,ACTIVE,2026-09-13 10:27:58.632,2026-09-14 05:55:00.427
cfee721b-916a-4f6a-ac62-98a7d41b568a,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,CITY_BUS_CNG,City Bus,BUS,Bus configured for urban public transport and frequent-stop operations.,CNG,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.589,2026-09-14 05:55:00.384
3a4d3b5a-7b96-4693-a6e3-aef122d4ccad,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,CITY_BUS_DIESEL,City Bus,BUS,Bus configured for urban public transport and frequent-stop operations.,DIESEL,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.59,2026-09-14 05:55:00.388
b9f9adf2-ee1b-4a77-a65e-ac4e79478e14,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,CITY_BUS_ELECTRIC,City Bus,BUS,Bus configured for urban public transport and frequent-stop operations.,ELECTRIC,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.589,2026-09-14 05:55:00.384
9eaf879c-8975-4d79-a76c-ce22cab778de,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,CITY_BUS_HYDROGEN,City Bus,BUS,Bus configured for urban public transport and frequent-stop operations.,HYDROGEN,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.591,2026-09-14 05:55:00.389
6df2dda7-549e-4488-91a8-384be0183e06,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,COACH_CNG,Coach,BUS,Long-distance passenger coach with higher comfort and luggage capacity.,CNG,PASSENGER,ACTIVE,2026-09-13 10:27:58.669,2026-09-14 05:55:00.48
09961299-b23d-4d22-a0ca-11d7493928a7,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,COACH_DIESEL,Coach,BUS,Long-distance passenger coach with higher comfort and luggage capacity.,DIESEL,PASSENGER,ACTIVE,2026-09-13 10:27:58.637,2026-09-14 05:55:00.474
d5403bd8-e8e1-4c4a-8df4-d27e4b2353bb,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,COACH_ELECTRIC,Coach,BUS,Long-distance passenger coach with higher comfort and luggage capacity.,ELECTRIC,PASSENGER,ACTIVE,2026-09-13 10:27:58.714,2026-09-14 05:55:00.483
71c898b4-7251-45fa-bd13-2b02aa78a825,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,INTERCITY_BUS_CNG,Intercity Bus,BUS,Bus designed for scheduled passenger transport between cities.,CNG,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.595,2026-09-14 05:55:00.398
9deebd8d-019c-4513-acf9-9d5ea578a50c,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,INTERCITY_BUS_DIESEL,Intercity Bus,BUS,Bus designed for scheduled passenger transport between cities.,DIESEL,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.591,2026-09-14 05:55:00.391
48a5797f-e9a4-4f9f-8569-0a5a629cc80e,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,INTERCITY_BUS_ELECTRIC,Intercity Bus,BUS,Bus designed for scheduled passenger transport between cities.,ELECTRIC,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.611,2026-09-14 05:55:00.408
1b880fd1-5610-486e-8ca2-c0e8a3e86b34,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,MINI_BUS_CNG,Mini Bus,BUS,"Small-capacity bus used for passenger, staff, school or feeder services.",CNG,PASSENGER,ACTIVE,2026-09-13 10:27:58.797,2026-09-14 05:55:00.48
cc0ed94a-97b5-4941-8c80-334f4d6edb01,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,MINI_BUS_DIESEL,Mini Bus,BUS,"Small-capacity bus used for passenger, staff, school or feeder services.",DIESEL,PASSENGER,ACTIVE,2026-09-13 10:27:58.753,2026-09-14 05:55:00.47
4f6f9ce3-768c-410c-90b5-74a0d753a863,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,MINI_BUS_ELECTRIC,Mini Bus,BUS,"Small-capacity bus used for passenger, staff, school or feeder services.",ELECTRIC,PASSENGER,ACTIVE,2026-09-13 10:27:58.845,2026-09-14 05:55:00.385
7eddb142-07d9-4e8d-a592-571071bbc640,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,OMNI_BUS_CNG,Omni Bus,BUS,Omnibus-type passenger vehicle used for private or commercial passenger transport.,CNG,PASSENGER,ACTIVE,2026-09-13 10:27:58.749,2026-09-14 05:55:00.389
aad47de1-f2a3-4c35-ac26-f812d256c796,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,OMNI_BUS_DIESEL,Omni Bus,BUS,Omnibus-type passenger vehicle used for private or commercial passenger transport.,DIESEL,PASSENGER,ACTIVE,2026-09-13 10:27:58.734,2026-09-14 05:55:00.388
78f3faf0-0534-42fb-a0b3-a4d8de90c027,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,OMNI_BUS_ELECTRIC,Omni Bus,BUS,Omnibus-type passenger vehicle used for private or commercial passenger transport.,ELECTRIC,PASSENGER,ACTIVE,2026-09-13 10:27:58.81,2026-09-14 05:55:00.391
342aa99f-98c4-429d-88f4-4dfe3df1b4a3,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,SCHOOL_BUS_CNG,School Bus,BUS,Bus configured and operated for transportation of school students.,CNG,SCHOOL_TRANSPORT,ACTIVE,2026-09-13 10:27:58.609,2026-09-14 05:55:00.426
5ed83cd3-59a6-48b2-9ba0-0289048b01d3,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,SCHOOL_BUS_DIESEL,School Bus,BUS,Bus configured and operated for transportation of school students.,DIESEL,SCHOOL_TRANSPORT,ACTIVE,2026-09-13 10:27:58.611,2026-09-14 05:55:00.414
fcb0ddda-d46c-43f0-be3b-a0bd0dad1093,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,SCHOOL_BUS_ELECTRIC,School Bus,BUS,Bus configured and operated for transportation of school students.,ELECTRIC,SCHOOL_TRANSPORT,ACTIVE,2026-09-13 10:27:58.609,2026-09-14 05:55:00.433
a400a5fa-4881-4c7a-8c4f-7111e998e0e6,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,SLEEPER_BUS_CNG,Sleeper Bus,BUS,Long-distance bus fitted with sleeper berths.,CNG,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.878,2026-09-14 05:55:00.394
8947f856-4ac6-4922-b086-14a391fa7935,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,SLEEPER_BUS_DIESEL,Sleeper Bus,BUS,Long-distance bus fitted with sleeper berths.,DIESEL,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.847,2026-09-14 05:55:00.393
922428d7-4a0a-4e7f-9d43-2712b62a6822,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,SLEEPER_BUS_ELECTRIC,Sleeper Bus,BUS,Long-distance bus fitted with sleeper berths.,ELECTRIC,PUBLIC_TRANSPORT,ACTIVE,2026-09-13 10:27:58.613,2026-09-14 05:55:00.394
724aab67-809b-41f7-b226-fa304852e09e,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,STAFF_BUS_CNG,Staff Bus,BUS,Bus used for employee and corporate staff transportation.,CNG,STAFF_TRANSPORT,ACTIVE,2026-09-13 10:27:58.611,2026-09-14 05:55:00.452
3fbb0127-6f11-4226-ba6a-7ccec4587bde,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,STAFF_BUS_DIESEL,Staff Bus,BUS,Bus used for employee and corporate staff transportation.,DIESEL,STAFF_TRANSPORT,ACTIVE,2026-09-13 10:27:58.611,2026-09-14 05:55:00.438
b5604e6d-8a75-49af-a1e2-c55ec999fe0c,2e583f12-ac52-4a89-9d90-4d9a432bd055,BUS,Bus,STAFF_BUS_ELECTRIC,Staff Bus,BUS,Bus used for employee and corporate staff transportation.,ELECTRIC,STAFF_TRANSPORT,ACTIVE,2026-09-13 10:27:58.625,2026-09-14 05:55:00.458
ebea1a9f-f8e2-4151-b6cd-2272169ac665,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,ARTICULATED_TRUCK_CNG,Articulated Truck,ARTICULATED,Articulated commercial vehicle consisting of tractor unit and semi-trailer.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.654,2026-09-14 05:55:00.422
dcbaf8ab-b063-4be9-a13b-5f84fdb305e0,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,ARTICULATED_TRUCK_DIESEL,Articulated Truck,ARTICULATED,Articulated commercial vehicle consisting of tractor unit and semi-trailer.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.652,2026-09-14 05:55:00.414
9b2fcc8e-52e5-4bd8-bf93-8bf04acfc1e3,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,ARTICULATED_TRUCK_ELECTRIC,Articulated Truck,ARTICULATED,Articulated commercial vehicle consisting of tractor unit and semi-trailer.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.654,2026-09-14 05:55:00.418
54561de2-ec90-4c37-9138-b93f3c59016b,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,ARTICULATED_TRUCK_HYDROGEN,Articulated Truck,ARTICULATED,Articulated commercial vehicle consisting of tractor unit and semi-trailer.,HYDROGEN,GOODS,ACTIVE,2026-09-13 10:27:58.664,2026-09-14 05:55:00.419
f986e0cd-19c7-4a86-aeb3-9148b21dd723,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,CONTAINER_TRUCK_CNG,Container Truck,CONTAINER,Truck configured for ISO container and line-haul freight movement.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.886,2026-09-14 05:55:00.416
3644983e-b944-47f0-acaa-de8f3ce24f38,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,CONTAINER_TRUCK_DIESEL,Container Truck,CONTAINER,Truck configured for ISO container and line-haul freight movement.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.878,2026-09-14 05:55:00.414
a5932242-e2ba-45cb-9a67-a3f110928c74,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,CONTAINER_TRUCK_ELECTRIC,Container Truck,CONTAINER,Truck configured for ISO container and line-haul freight movement.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.889,2026-09-14 05:55:00.414
7f9c3b86-0bb8-432d-87df-9f8a568cdff0,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,GOODS_CARRIER_CNG,Goods Carrier,GOODS_CARRIER,General-purpose commercial goods carrier.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.648,2026-09-14 05:55:00.407
6c54ea45-135d-4b20-8ce5-b662dab47534,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,GOODS_CARRIER_DIESEL,Goods Carrier,GOODS_CARRIER,General-purpose commercial goods carrier.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.637,2026-09-14 05:55:00.407
07e8e7fe-1ee4-4f9d-9521-e47635be255c,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,GOODS_CARRIER_ELECTRIC,Goods Carrier,GOODS_CARRIER,General-purpose commercial goods carrier.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.655,2026-09-14 05:55:00.407
4ecca25e-6bf1-4d77-bb06-b89861a97ef9,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,GOODS_CARRIER_PETROL,Goods Carrier,GOODS_CARRIER,General-purpose commercial goods carrier.,PETROL,GOODS,ACTIVE,2026-09-13 10:27:58.649,2026-09-14 05:55:00.41
5599f0a5-ec11-4c5d-aed6-262cd8e63ffb,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,HEAVY_TRUCK_CNG,Heavy Truck,HEAVY_GOODS,Heavy commercial truck for long-haul and high-payload freight.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.637,2026-09-14 05:55:00.4
e40d8491-6739-4b62-8211-4b8e29c5c64f,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,HEAVY_TRUCK_DIESEL,Heavy Truck,HEAVY_GOODS,Heavy commercial truck for long-haul and high-payload freight.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.632,2026-09-14 05:55:00.402
fcfb5f27-1fe3-4631-9d4c-75ce5776710f,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,HEAVY_TRUCK_ELECTRIC,Heavy Truck,HEAVY_GOODS,Heavy commercial truck for long-haul and high-payload freight.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.646,2026-09-14 05:55:00.401
1d6a223f-8478-4b74-a81d-9946a939876d,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,HEAVY_TRUCK_HYDROGEN,Heavy Truck,HEAVY_GOODS,Heavy commercial truck for long-haul and high-payload freight.,HYDROGEN,GOODS,ACTIVE,2026-09-13 10:27:58.648,2026-09-14 05:55:00.403
2420982d-6879-4c63-88fc-f251e86f897b,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,LIGHT_TRUCK_CNG,Light Truck,LIGHT_GOODS,Light goods vehicle used for regional and urban freight.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.619,2026-09-14 05:55:00.4
5fa86f06-9c2a-416d-9493-002a95b28d04,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,LIGHT_TRUCK_DIESEL,Light Truck,LIGHT_GOODS,Light goods vehicle used for regional and urban freight.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.619,2026-09-14 05:55:00.397
5f5dbca7-b95e-4b1c-ac2c-b7230bef58db,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,LIGHT_TRUCK_ELECTRIC,Light Truck,LIGHT_GOODS,Light goods vehicle used for regional and urban freight.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.625,2026-09-14 05:55:00.4
b05fcc92-1c7a-4b77-983e-bd3714a98ca3,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,MEDIUM_TRUCK_CNG,Medium Truck,MEDIUM_GOODS,Medium-duty goods vehicle for regional freight operations.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.625,2026-09-14 05:55:00.403
c77e3de2-96ff-485a-86e4-0008797d7c46,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,MEDIUM_TRUCK_DIESEL,Medium Truck,MEDIUM_GOODS,Medium-duty goods vehicle for regional freight operations.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.629,2026-09-14 05:55:00.402
10342525-0e54-46b3-a011-eb60581532bd,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,MEDIUM_TRUCK_ELECTRIC,Medium Truck,MEDIUM_GOODS,Medium-duty goods vehicle for regional freight operations.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.633,2026-09-14 05:55:00.403
73db9576-1ac4-47cb-8087-3e0fce51e424,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,MINI_TRUCK_CNG,Mini Truck,LIGHT_GOODS,Compact goods vehicle used for city and last-mile cargo transport.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.614,2026-09-14 05:55:00.396
ba88191d-7f84-470c-aca6-1f4f2dbc1b84,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,MINI_TRUCK_DIESEL,Mini Truck,LIGHT_GOODS,Compact goods vehicle used for city and last-mile cargo transport.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.615,2026-09-14 05:55:00.395
540f3c41-346c-4887-9df4-e248a2dd1ea6,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,MINI_TRUCK_ELECTRIC,Mini Truck,LIGHT_GOODS,Compact goods vehicle used for city and last-mile cargo transport.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.62,2026-09-14 05:55:00.396
fccbedaa-05ef-462e-954b-d2058a90109e,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,MINI_TRUCK_PETROL,Mini Truck,LIGHT_GOODS,Compact goods vehicle used for city and last-mile cargo transport.,PETROL,GOODS,ACTIVE,2026-09-13 10:27:58.616,2026-09-14 05:55:00.396
ee41336c-d9ed-47dd-aee0-59e2ba016563,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,REFRIGERATED_TRUCK_CNG,Refrigerated Truck,REEFER,Temperature-controlled truck used for cold-chain logistics.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.855,2026-09-14 05:55:00.414
dc698a74-b8d5-4bff-bc91-8d0d94e9ed36,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,REFRIGERATED_TRUCK_DIESEL,Refrigerated Truck,REEFER,Temperature-controlled truck used for cold-chain logistics.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.843,2026-09-14 05:55:00.412
afb80f94-17db-4eb3-bac3-2851bc8acb27,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,REFRIGERATED_TRUCK_ELECTRIC,Refrigerated Truck,REEFER,Temperature-controlled truck used for cold-chain logistics.,ELECTRIC,GOODS,ACTIVE,2026-09-13 10:27:58.863,2026-09-14 05:55:00.417
ba27a561-b816-4661-8504-df76f5f9b6fb,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,TANKER_CNG,Tanker,TANKER,Truck fitted with a tank body for liquid or gaseous cargo.,CNG,GOODS,ACTIVE,2026-09-13 10:27:58.8,2026-09-14 05:55:00.411
c20f0090-a72c-4570-b4dd-4097e359b401,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,TANKER_DIESEL,Tanker,TANKER,Truck fitted with a tank body for liquid or gaseous cargo.,DIESEL,GOODS,ACTIVE,2026-09-13 10:27:58.733,2026-09-14 05:55:00.414
af845a27-b0d7-4f5f-8aae-0c5651a168ad,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,TIPPER_CNG,Tipper,TIPPER,Truck with tipping body used for bulk material transport.,CNG,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.652,2026-09-14 05:55:00.414
a246657e-4ef9-40e9-97a1-4aa5e3764bfb,c3235e2e-7ef0-4616-ba69-2970539d36bb,TRUCK,Truck,TIPPER_DIESEL,Tipper,TIPPER,Truck with tipping body used for bulk material transport.,DIESEL,CONSTRUCTION,ACTIVE,2026-09-13 10:27:58.658,2026-09-14 05:55:00.409
